year,race_id,circuit,rider_id,rider,country,team,constructor,position,points,classified
2002,2002_05,Mugello,2049,John Hopkins,US,,Yamaha,12.0,4.0,True
2002,2002_05,Mugello,1604,Jean Michel Bayle,FR,,Yamaha,13.0,3.0,True
2002,2002_05,Mugello,1568,Jurgen Vd Goorbergh,NL,,Honda,14.0,2.0,True
2002,2002_05,Mugello,1645,Pere Riba,ES,,Yamaha,,0.0,False
2002,2002_06,Catalunya,1762,Valentino Rossi,IT,,Honda,1.0,25.0,True
2002,2002_06,Catalunya,1682,Tohru Ukawa,JP,,Honda,2.0,20.0,True
2002,2002_06,Catalunya,1647,Carlos Checa,ES,,Yamaha,3.0,16.0,True
2002,2002_06,Catalunya,1567,Max Biaggi,IT,,Yamaha,4.0,13.0,True
2002,2002_06,Catalunya,1310,Alex Barros,BR,,Honda,5.0,11.0,True
2002,2002_06,Catalunya,1516,Loris Capirossi,IT,,Honda,6.0,10.0,True
2002,2002_06,Catalunya,1660,Kenny Roberts Jr,US,,Suzuki,7.0,9.0,True
2002,2002_06,Catalunya,1771,Daijiro Kato,JP,,Honda,8.0,8.0,True
2002,2002_06,Catalunya,1714,Olivier Jacque,FR,,Yamaha,9.0,7.0,True
2002,2002_06,Catalunya,2049,John Hopkins,US,,Yamaha,10.0,6.0,True
2002,2002_06,Catalunya,1977,Akira Ryo,JP,,Suzuki,11.0,5.0,True
2002,2002_06,Catalunya,1619,Jeremy Mcwilliams,GB,,Proton KR,12.0,4.0,True
2002,2002_06,Catalunya,1508,Tetsuya Harada,JP,,Honda,13.0,3.0,True
2002,2002_06,Catalunya,1607,Regis Laconi,FR,,Aprilia,14.0,2.0,True
2002,2002_06,Catalunya,1645,Pere Riba,ES,,Yamaha,15.0,1.0,True
2002,2002_06,Catalunya,1664,Norick Abe,JP,,Yamaha,16.0,0.0,True
2002,2002_06,Catalunya,1875,Shinya Nakano,JP,,Yamaha,,0.0,False
2002,2002_07,Assen,1762,Valentino Rossi,IT,,Honda,1.0,25.0,True
2002,2002_07,Assen,1310,Alex Barros,BR,,Honda,2.0,20.0,True
2002,2002_07,Assen,1647,Carlos Checa,ES,,Yamaha,3.0,16.0,True
2002,2002_07,Assen,1567,Max Biaggi,IT,,Yamaha,4.0,13.0,True
2002,2002_07,Assen,1682,Tohru Ukawa,JP,,Honda,5.0,11.0,True
2002,2002_07,Assen,1660,Kenny Roberts Jr,US,,Suzuki,6.0,10.0,True
2002,2002_07,Assen,2049,John Hopkins,US,,Yamaha,7.0,9.0,True
2002,2002_07,Assen,1875,Shinya Nakano,JP,,Yamaha,8.0,8.0,True
2002,2002_07,Assen,1664,Norick Abe,JP,,Yamaha,9.0,7.0,True
2002,2002_07,Assen,1568,Jurgen Vd Goorbergh,NL,,Honda,10.0,6.0,True
2002,2002_07,Assen,1899,Alex Hofmann,DE,,Yamaha,11.0,5.0,True
2002,2002_07,Assen,1771,Daijiro Kato,JP,,Honda,12.0,4.0,True
2002,2002_07,Assen,1508,Tetsuya Harada,JP,,Honda,13.0,3.0,True
2002,2002_07,Assen,1714,Olivier Jacque,FR,,Yamaha,14.0,2.0,True
2002,2002_07,Assen,1977,Akira Ryo,JP,,Suzuki,15.0,1.0,True
2002,2002_07,Assen,1645,Pere Riba,ES,,Yamaha,,0.0,False
2002,2002_08,Donington Park,1762,Valentino Rossi,IT,,Honda,1.0,25.0,True
2002,2002_08,Donington Park,1567,Max Biaggi,IT,,Yamaha,2.0,20.0,True
2002,2002_08,Donington Park,1310,Alex Barros,BR,,Honda,3.0,16.0,True
2002,2002_08,Donington Park,1664,Norick Abe,JP,,Yamaha,4.0,13.0,True
2002,2002_08,Donington Park,1714,Olivier Jacque,FR,,Yamaha,5.0,11.0,True
2002,2002_08,Donington Park,1588,Sete Gibernau,ES,,Suzuki,6.0,10.0,True
2002,2002_08,Donington Park,1771,Daijiro Kato,JP,,Honda,7.0,9.0,True
2002,2002_08,Donington Park,2049,John Hopkins,US,,Yamaha,8.0,8.0,True
2002,2002_08,Donington Park,1509,Nobuatsu Aoki,JP,,Proton KR,9.0,7.0,True
2002,2002_08,Donington Park,1875,Shinya Nakano,JP,,Yamaha,10.0,6.0,True
2002,2002_08,Donington Park,1508,Tetsuya Harada,JP,,Honda,11.0,5.0,True
2002,2002_08,Donington Park,1626,Garry Mccoy,AU,,Yamaha,12.0,4.0,True
2002,2002_08,Donington Park,1977,Akira Ryo,JP,,Suzuki,13.0,3.0,True
2002,2002_08,Donington Park,1660,Kenny Roberts Jr,US,,Suzuki,14.0,2.0,True
2002,2002_08,Donington Park,1568,Jurgen Vd Goorbergh,NL,,Honda,15.0,1.0,True
2002,2002_08,Donington Park,1607,Regis Laconi,FR,,Aprilia,16.0,0.0,True
2002,2002_08,Donington Park,1899,Alex Hofmann,DE,,Honda,17.0,0.0,True
2002,2002_08,Donington Park,1619,Jeremy Mcwilliams,GB,,Proton KR,,0.0,False
2002,2002_09,Sachsenring,1762,Valentino Rossi,IT,,Honda,1.0,25.0,True
2002,2002_09,Sachsenring,1567,Max Biaggi,IT,,Yamaha,2.0,20.0,True
2002,2002_09,Sachsenring,1682,Tohru Ukawa,JP,,Honda,3.0,16.0,True
2002,2002_09,Sachsenring,1647,Carlos Checa,ES,,Yamaha,4.0,13.0,True
2002,2002_09,Sachsenring,1875,Shinya Nakano,JP,,Yamaha,5.0,11.0,True
2002,2002_09,Sachsenring,1664,Norick Abe,JP,,Yamaha,6.0,10.0,True
2002,2002_09,Sachsenring,1619,Jeremy Mcwilliams,GB,,Proton KR,7.0,9.0,True
2002,2002_09,Sachsenring,1509,Nobuatsu Aoki,JP,,Proton KR,8.0,8.0,True
2002,2002_09,Sachsenring,1626,Garry Mccoy,AU,,Yamaha,9.0,7.0,True
2002,2002_09,Sachsenring,1899,Alex Hofmann,DE,,Honda,10.0,6.0,True
2002,2002_09,Sachsenring,1977,Akira Ryo,JP,,Suzuki,11.0,5.0,True
2002,2002_09,Sachsenring,1568,Jurgen Vd Goorbergh,NL,,Honda,12.0,4.0,True
2002,2002_09,Sachsenring,1669,Jose Luis Cardoso,ES,,Yamaha,13.0,3.0,True
2002,2002_09,Sachsenring,1588,Sete Gibernau,ES,,Suzuki,,0.0,False
2002,2002_10,Brno,1567,Max Biaggi,IT,,Yamaha,1.0,25.0,True
2002,2002_10,Brno,1771,Daijiro Kato,JP,,Honda,2.0,20.0,True
2002,2002_10,Brno,1682,Tohru Ukawa,JP,,Honda,3.0,16.0,True
2002,2002_10,Brno,1588,Sete Gibernau,ES,,Suzuki,4.0,13.0,True
2002,2002_10,Brno,1647,Carlos Checa,ES,,Yamaha,5.0,11.0,True
2002,2002_10,Brno,1516,Loris Capirossi,IT,,Honda,6.0,10.0,True
2002,2002_10,Brno,1619,Jeremy Mcwilliams,GB,,Proton KR,7.0,9.0,True
2002,2002_10,Brno,1664,Norick Abe,JP,,Yamaha,8.0,8.0,True
2002,2002_10,Brno,1310,Alex Barros,BR,,Honda,9.0,7.0,True
2002,2002_10,Brno,1714,Olivier Jacque,FR,,Yamaha,10.0,6.0,True
2002,2002_10,Brno,1660,Kenny Roberts Jr,US,,Suzuki,11.0,5.0,True
2002,2002_10,Brno,1568,Jurgen Vd Goorbergh,NL,,Honda,12.0,4.0,True
2002,2002_10,Brno,1626,Garry Mccoy,AU,,Yamaha,13.0,3.0,True
2002,2002_10,Brno,1977,Akira Ryo,JP,,Suzuki,14.0,2.0,True
2002,2002_10,Brno,1508,Tetsuya Harada,JP,,Honda,15.0,1.0,True
2002,2002_10,Brno,1607,Regis Laconi,FR,,Aprilia,16.0,0.0,True
2002,2002_10,Brno,1990,Sylvain Guintoli,FR,,Yamaha,17.0,0.0,True
2002,2002_10,Brno,1875,Shinya Nakano,JP,,Yamaha,,0.0,False
2002,2002_11,Estoril,1762,Valentino Rossi,IT,,Honda,1.0,25.0,True
2002,2002_11,Estoril,1647,Carlos Checa,ES,,Yamaha,2.0,20.0,True
2002,2002_11,Estoril,1682,Tohru Ukawa,JP,,Honda,3.0,16.0,True
2002,2002_11,Estoril,1660,Kenny Roberts Jr,US,,Suzuki,4.0,13.0,True
2002,2002_11,Estoril,1310,Alex Barros,BR,,Honda,5.0,11.0,True
2002,2002_11,Estoril,1567,Max Biaggi,IT,,Yamaha,6.0,10.0,True
2002,2002_11,Estoril,1664,Norick Abe,JP,,Yamaha,7.0,9.0,True
2002,2002_11,Estoril,2049,John Hopkins,US,,Yamaha,8.0,8.0,True
2002,2002_11,Estoril,1619,Jeremy Mcwilliams,GB,,Proton KR,9.0,7.0,True
2002,2002_11,Estoril,1508,Tetsuya Harada,JP,,Honda,10.0,6.0,True
2002,2002_11,Estoril,1626,Garry Mccoy,AU,,Yamaha,11.0,5.0,True
2002,2002_11,Estoril,1875,Shinya Nakano,JP,,Yamaha,12.0,4.0,True
2002,2002_11,Estoril,1645,Pere Riba,ES,,Yamaha,,0.0,False
2002,2002_12,Nelson Piquet,1762,Valentino Rossi,IT,,Honda,1.0,25.0,True
2002,2002_12,Nelson Piquet,1567,Max Biaggi,IT,,Yamaha,2.0,20.0,True
2002,2002_12,Nelson Piquet,1660,Kenny Roberts Jr,US,,Suzuki,3.0,16.0,True
2002,2002_12,Nelson Piquet,1310,Alex Barros,BR,,Honda,4.0,13.0,True
2002,2002_12,Nelson Piquet,1516,Loris Capirossi,IT,,Honda,5.0,11.0,True
2002,2002_12,Nelson Piquet,1664,Norick Abe,JP,,Yamaha,6.0,10.0,True
2002,2002_12,Nelson Piquet,1714,Olivier Jacque,FR,,Yamaha,7.0,9.0,True
2002,2002_12,Nelson Piquet,1588,Sete Gibernau,ES,,Suzuki,8.0,8.0,True
2002,2002_12,Nelson Piquet,1568,Jurgen Vd Goorbergh,NL,,Honda,9.0,7.0,True
2002,2002_12,Nelson Piquet,1626,Garry Mccoy,AU,,Yamaha,10.0,6.0,True
2002,2002_12,Nelson Piquet,1669,Jose Luis Cardoso,ES,,Yamaha,11.0,5.0,True
2002,2002_12,Nelson Piquet,1509,Nobuatsu Aoki,JP,,Proton KR,12.0,4.0,True
2002,2002_12,Nelson Piquet,1508,Tetsuya Harada,JP,,Honda,13.0,3.0,True
2002,2002_12,Nelson Piquet,2049,John Hopkins,US,,Yamaha,14.0,2.0,True
2002,2002_12,Nelson Piquet,1771,Daijiro Kato,JP,,Honda,,0.0,False
2002,2002_13,Motegi,1310,Alex Barros,BR,,Honda,1.0,25.0,True
2002,2002_13,Motegi,1762,Valentino Rossi,IT,,Honda,2.0,20.0,True
2002,2002_13,Motegi,1516,Loris Capirossi,IT,,Honda,3.0,16.0,True
2002,2002_13,Motegi,1682,Tohru Ukawa,JP,,Honda,4.0,13.0,True
2002,2002_13,Motegi,1647,Carlos Checa,ES,,Yamaha,5.0,11.0,True
2002,2002_13,Motegi,1660,Kenny Roberts Jr,US,,Suzuki,6.0,10.0,True
2002,2002_13,Motegi,1714,Olivier Jacque,FR,,Yamaha,7.0,9.0,True
2002,2002_13,Motegi,1664,Norick Abe,JP,,Yamaha,8.0,8.0,True
2002,2002_13,Motegi,1509,Nobuatsu Aoki,JP,,Proton KR,9.0,7.0,True
2002,2002_13,Motegi,1619,Jeremy Mcwilliams,GB,,Proton KR,10.0,6.0,True
2002,2002_13,Motegi,1607,Regis Laconi,FR,,Aprilia,11.0,5.0,True
2002,2002_13,Motegi,2050,Wataru Yoshikawa,JP,,Yamaha,12.0,4.0,True
2002,2002_13,Motegi,1568,Jurgen Vd Goorbergh,NL,,Honda,13.0,3.0,True
2002,2002_13,Motegi,2049,John Hopkins,US,,Yamaha,14.0,2.0,True
2002,2002_13,Motegi,1508,Tetsuya Harada,JP,,Honda,15.0,1.0,True
2002,2002_13,Motegi,1875,Shinya Nakano,JP,,Yamaha,16.0,0.0,True
2002,2002_13,Motegi,1626,Garry Mccoy,AU,,Yamaha,17.0,0.0,True
2002,2002_13,Motegi,1645,Pere Riba,ES,,Yamaha,,0.0,False
2002,2002_14,Sepang,1567,Max Biaggi,IT,,Yamaha,1.0,25.0,True
2002,2002_14,Sepang,1762,Valentino Rossi,IT,,Honda,2.0,20.0,True
2002,2002_14,Sepang,1310,Alex Barros,BR,,Honda,3.0,16.0,True
2002,2002_14,Sepang,1682,Tohru Ukawa,JP,,Honda,4.0,13.0,True
2002,2002_14,Sepang,1771,Daijiro Kato,JP,,Honda,5.0,11.0,True
2002,2002_14,Sepang,1875,Shinya Nakano,JP,,Yamaha,6.0,10.0,True
2002,2002_14,Sepang,1647,Carlos Checa,ES,,Yamaha,7.0,9.0,True
2002,2002_14,Sepang,1660,Kenny Roberts Jr,US,,Suzuki,8.0,8.0,True
2002,2002_14,Sepang,1516,Loris Capirossi,IT,,Honda,9.0,7.0,True
2002,2002_14,Sepang,1664,Norick Abe,JP,,Yamaha,10.0,6.0,True
2002,2002_14,Sepang,1977,Akira Ryo,JP,,Suzuki,11.0,5.0,True
2002,2002_14,Sepang,1619,Jeremy Mcwilliams,GB,,Proton KR,12.0,4.0,True
2002,2002_14,Sepang,1568,Jurgen Vd Goorbergh,NL,,Honda,13.0,3.0,True
2002,2002_14,Sepang,1588,Sete Gibernau,ES,,Suzuki,14.0,2.0,True
2002,2002_14,Sepang,1626,Garry Mccoy,AU,,Yamaha,15.0,1.0,True
2002,2002_14,Sepang,1669,Jose Luis Cardoso,ES,,Yamaha,16.0,0.0,True
2002,2002_14,Sepang,1607,Regis Laconi,FR,,Aprilia,17.0,0.0,True
2002,2002_14,Sepang,2049,John Hopkins,US,,Yamaha,18.0,0.0,True
2002,2002_14,Sepang,2051,Andrew Pitt,AU,,Kawasaki,19.0,0.0,True
2002,2002_14,Sepang,1714,Olivier Jacque,FR,,Yamaha,,0.0,False
2002,2002_15,Phillip Island,1762,Valentino Rossi,IT,,Honda,1.0,25.0,True
2002,2002_15,Phillip Island,1310,Alex Barros,BR,,Honda,2.0,20.0,True
2002,2002_15,Phillip Island,1682,Tohru Ukawa,JP,,Honda,3.0,16.0,True
2002,2002_15,Phillip Island,1771,Daijiro Kato,JP,,Honda,4.0,13.0,True
2002,2002_15,Phillip Island,1568,Jurgen Vd Goorbergh,NL,,Honda,5.0,11.0,True
2002,2002_15,Phillip Island,1567,Max Biaggi,IT,,Yamaha,6.0,10.0,True
2002,2002_15,Phillip Island,1509,Nobuatsu Aoki,JP,,Proton KR,7.0,9.0,True
2002,2002_15,Phillip Island,1714,Olivier Jacque,FR,,Yamaha,8.0,8.0,True
2002,2002_15,Phillip Island,1660,Kenny Roberts Jr,US,,Suzuki,9.0,7.0,True
2002,2002_15,Phillip Island,1619,Jeremy Mcwilliams,GB,,Proton KR,10.0,6.0,True
2002,2002_15,Phillip Island,1647,Carlos Checa,ES,,Yamaha,11.0,5.0,True
2002,2002_15,Phillip Island,1588,Sete Gibernau,ES,,Suzuki,12.0,4.0,True
2002,2002_15,Phillip Island,1875,Shinya Nakano,JP,,Yamaha,13.0,3.0,True
2002,2002_15,Phillip Island,1508,Tetsuya Harada,JP,,Honda,14.0,2.0,True
2002,2002_15,Phillip Island,1669,Jose Luis Cardoso,ES,,Yamaha,15.0,1.0,True
2002,2002_15,Phillip Island,2049,John Hopkins,US,,Yamaha,16.0,0.0,True
2002,2002_15,Phillip Island,2051,Andrew Pitt,AU,,Kawasaki,17.0,0.0,True
2002,2002_15,Phillip Island,1626,Garry Mccoy,AU,,Yamaha,18.0,0.0,True
2002,2002_15,Phillip Island,1516,Loris Capirossi,IT,,Honda,,0.0,False
2002,2002_16,Ricardo Tormo,1310,Alex Barros,BR,,Honda,1.0,25.0,True
2002,2002_16,Ricardo Tormo,1762,Valentino Rossi,IT,,Honda,2.0,20.0,True
2002,2002_16,Ricardo Tormo,1567,Max Biaggi,IT,,Yamaha,3.0,16.0,True
2002,2002_16,Ricardo Tormo,1771,Daijiro Kato,JP,,Honda,4.0,13.0,True
2002,2002_16,Ricardo Tormo,1682,Tohru Ukawa,JP,,Honda,5.0,11.0,True
2002,2002_16,Ricardo Tormo,1875,Shinya Nakano,JP,,Yamaha,6.0,10.0,True
2002,2002_16,Ricardo Tormo,1568,Jurgen Vd Goorbergh,NL,,Honda,7.0,9.0,True
2002,2002_16,Ricardo Tormo,1619,Jeremy Mcwilliams,GB,,Proton KR,8.0,8.0,True
2002,2002_16,Ricardo Tormo,1714,Olivier Jacque,FR,,Yamaha,9.0,7.0,True
2002,2002_16,Ricardo Tormo,1664,Norick Abe,JP,,Yamaha,10.0,6.0,True
2002,2002_16,Ricardo Tormo,2049,John Hopkins,US,,Yamaha,11.0,5.0,True
2002,2002_16,Ricardo Tormo,2051,Andrew Pitt,AU,,Kawasaki,12.0,4.0,True
2002,2002_16,Ricardo Tormo,1588,Sete Gibernau,ES,,Suzuki,13.0,3.0,True
2002,2002_16,Ricardo Tormo,1508,Tetsuya Harada,JP,,Honda,14.0,2.0,True
2002,2002_16,Ricardo Tormo,1647,Carlos Checa,ES,,Yamaha,,0.0,False
2003,2003_01,Suzuka,1762,Valentino Rossi,IT,,Honda,1.0,25.0,True
2003,2003_01,Suzuka,1567,Max Biaggi,IT,,Honda,2.0,20.0,True
2003,2003_01,Suzuka,1516,Loris Capirossi,IT,,Ducati,3.0,16.0,True
2003,2003_01,Suzuka,1588,Sete Gibernau,ES,,Honda,4.0,13.0,True
2003,2003_01,Suzuka,1862,Troy Bayliss,AU,,Ducati,5.0,11.0,True
2003,2003_01,Suzuka,2094,Colin Edwards,US,,Aprilia,6.0,10.0,True
2003,2003_01,Suzuka,2093,Nicky Hayden,US,,Honda,7.0,9.0,True
2003,2003_01,Suzuka,1310,Alex Barros,BR,,Yamaha,8.0,8.0,True
2003,2003_01,Suzuka,1875,Shinya Nakano,JP,,Yamaha,9.0,7.0,True
2003,2003_01,Suzuka,1647,Carlos Checa,ES,,Yamaha,10.0,6.0,True
2003,2003_01,Suzuka,1664,Norick Abe,JP,,Yamaha,11.0,5.0,True
2003,2003_01,Suzuka,1871,Noriyuki Haga,JP,,Aprilia,12.0,4.0,True
2003,2003_01,Suzuka,2049,John Hopkins,US,,Suzuki,13.0,3.0,True
2003,2003_01,Suzuka,1660,Kenny Roberts Jr,US,,Suzuki,14.0,2.0,True
2003,2003_01,Suzuka,1714,Olivier Jacque,FR,,Yamaha,15.0,1.0,True
2003,2003_01,Suzuka,1626,Garry Mccoy,AU,,Kawasaki,16.0,0.0,True
2003,2003_01,Suzuka,2051,Andrew Pitt,AU,,Kawasaki,17.0,0.0,True
2003,2003_01,Suzuka,2096,Akira Yanagawa,JP,,Kawasaki,18.0,0.0,True
2003,2003_01,Suzuka,2097,Tamaki Serizawa,JP,,MD211VF PROTO,19.0,0.0,True
2003,2003_01,Suzuka,1682,Tohru Ukawa,JP,,Honda,20.0,0.0,True
2003,2003_01,Suzuka,1771,Daijiro Kato,JP,,Honda,,0.0,False
2003,2003_02,Phakisa Freeway,1588,Sete Gibernau,ES,,Honda,1.0,25.0,True
2003,2003_02,Phakisa Freeway,1762,Valentino Rossi,IT,,Honda,2.0,20.0,True
2003,2003_02,Phakisa Freeway,1567,Max Biaggi,IT,,Honda,3.0,16.0,True
2003,2003_02,Phakisa Freeway,1862,Troy Bayliss,AU,,Ducati,4.0,13.0,True
2003,2003_02,Phakisa Freeway,1310,Alex Barros,BR,,Yamaha,5.0,11.0,True
2003,2003_02,Phakisa Freeway,1682,Tohru Ukawa,JP,,Honda,6.0,10.0,True
2003,2003_02,Phakisa Freeway,2093,Nicky Hayden,US,,Honda,7.0,9.0,True
2003,2003_02,Phakisa Freeway,1664,Norick Abe,JP,,Yamaha,8.0,8.0,True
2003,2003_02,Phakisa Freeway,1647,Carlos Checa,ES,,Yamaha,9.0,7.0,True
2003,2003_02,Phakisa Freeway,1714,Olivier Jacque,FR,,Yamaha,10.0,6.0,True
2003,2003_02,Phakisa Freeway,1875,Shinya Nakano,JP,,Yamaha,11.0,5.0,True
2003,2003_02,Phakisa Freeway,1509,Nobuatsu Aoki,JP,,Proton KR,12.0,4.0,True
2003,2003_02,Phakisa Freeway,2049,John Hopkins,US,,Suzuki,13.0,3.0,True
2003,2003_02,Phakisa Freeway,1876,Makoto Tamada,JP,,Honda,14.0,2.0,True
2003,2003_02,Phakisa Freeway,1660,Kenny Roberts Jr,US,,Suzuki,15.0,1.0,True
2003,2003_02,Phakisa Freeway,2051,Andrew Pitt,AU,,Kawasaki,16.0,0.0,True
2003,2003_02,Phakisa Freeway,1626,Garry Mccoy,AU,,Kawasaki,17.0,0.0,True
2003,2003_02,Phakisa Freeway,2094,Colin Edwards,US,,Aprilia,,0.0,False
2003,2003_03,Jerez,1762,Valentino Rossi,IT,,Honda,1.0,25.0,True
2003,2003_03,Jerez,1567,Max Biaggi,IT,,Honda,2.0,20.0,True
2003,2003_03,Jerez,1862,Troy Bayliss,AU,,Ducati,3.0,16.0,True
2003,2003_03,Jerez,1682,Tohru Ukawa,JP,,Honda,4.0,13.0,True
2003,2003_03,Jerez,1310,Alex Barros,BR,,Yamaha,5.0,11.0,True
2003,2003_03,Jerez,1876,Makoto Tamada,JP,,Honda,6.0,10.0,True
2003,2003_03,Jerez,2049,John Hopkins,US,,Suzuki,7.0,9.0,True
2003,2003_03,Jerez,1875,Shinya Nakano,JP,,Yamaha,8.0,8.0,True
2003,2003_03,Jerez,1509,Nobuatsu Aoki,JP,,Proton KR,9.0,7.0,True
2003,2003_03,Jerez,1714,Olivier Jacque,FR,,Yamaha,10.0,6.0,True
2003,2003_03,Jerez,1871,Noriyuki Haga,JP,,Aprilia,11.0,5.0,True
2003,2003_03,Jerez,1619,Jeremy Mcwilliams,GB,,Proton KR,12.0,4.0,True
2003,2003_03,Jerez,1660,Kenny Roberts Jr,US,,Suzuki,13.0,3.0,True
2003,2003_03,Jerez,2094,Colin Edwards,US,,Aprilia,14.0,2.0,True
2003,2003_03,Jerez,2051,Andrew Pitt,AU,,Kawasaki,15.0,1.0,True
2003,2003_03,Jerez,1899,Alex Hofmann,DE,,Kawasaki,16.0,0.0,True
2003,2003_03,Jerez,1854,Marco Melandri,IT,,Yamaha,17.0,0.0,True
2003,2003_03,Jerez,1626,Garry Mccoy,AU,,Kawasaki,18.0,0.0,True
2003,2003_03,Jerez,1647,Carlos Checa,ES,,Yamaha,,0.0,False
2003,2003_04,Le Mans,1588,Sete Gibernau,ES,,Honda,1.0,25.0,True
2003,2003_04,Le Mans,1762,Valentino Rossi,IT,,Honda,2.0,20.0,True
2003,2003_04,Le Mans,1310,Alex Barros,BR,,Yamaha,3.0,16.0,True
2003,2003_04,Le Mans,1714,Olivier Jacque,FR,,Yamaha,4.0,13.0,True
2003,2003_04,Le Mans,1567,Max Biaggi,IT,,Honda,5.0,11.0,True
2003,2003_04,Le Mans,1619,Jeremy Mcwilliams,GB,,Proton KR,6.0,10.0,True
2003,2003_04,Le Mans,1682,Tohru Ukawa,JP,,Honda,7.0,9.0,True
2003,2003_04,Le Mans,1871,Noriyuki Haga,JP,,Aprilia,8.0,8.0,True
2003,2003_04,Le Mans,1626,Garry Mccoy,AU,,Kawasaki,9.0,7.0,True
2003,2003_04,Le Mans,2094,Colin Edwards,US,,Aprilia,10.0,6.0,True
2003,2003_04,Le Mans,1664,Norick Abe,JP,,Yamaha,11.0,5.0,True
2003,2003_04,Le Mans,2093,Nicky Hayden,US,,Honda,12.0,4.0,True
2003,2003_04,Le Mans,2095,Ryuichi Kiyonari,JP,,Honda,13.0,3.0,True
2003,2003_04,Le Mans,1875,Shinya Nakano,JP,,Yamaha,14.0,2.0,True
2003,2003_04,Le Mans,1854,Marco Melandri,IT,,Yamaha,15.0,1.0,True
2003,2003_04,Le Mans,1660,Kenny Roberts Jr,US,,Suzuki,16.0,0.0,True
2003,2003_04,Le Mans,1516,Loris Capirossi,IT,,Ducati,,0.0,False
2003,2003_05,Mugello,1762,Valentino Rossi,IT,,Honda,1.0,25.0,True
2003,2003_05,Mugello,1516,Loris Capirossi,IT,,Ducati,2.0,20.0,True
2003,2003_05,Mugello,1567,Max Biaggi,IT,,Honda,3.0,16.0,True
2003,2003_05,Mugello,1876,Makoto Tamada,JP,,Honda,4.0,13.0,True
2003,2003_05,Mugello,1875,Shinya Nakano,JP,,Yamaha,5.0,11.0,True
2003,2003_05,Mugello,1682,Tohru Ukawa,JP,,Honda,6.0,10.0,True
2003,2003_05,Mugello,1588,Sete Gibernau,ES,,Honda,7.0,9.0,True
2003,2003_05,Mugello,1647,Carlos Checa,ES,,Yamaha,8.0,8.0,True
2003,2003_05,Mugello,2094,Colin Edwards,US,,Aprilia,9.0,7.0,True
2003,2003_05,Mugello,1714,Olivier Jacque,FR,,Yamaha,10.0,6.0,True
2003,2003_05,Mugello,1854,Marco Melandri,IT,,Yamaha,11.0,5.0,True
2003,2003_05,Mugello,2093,Nicky Hayden,US,,Honda,12.0,4.0,True
2003,2003_05,Mugello,2095,Ryuichi Kiyonari,JP,,Honda,13.0,3.0,True
2003,2003_05,Mugello,1899,Alex Hofmann,DE,,Kawasaki,14.0,2.0,True
2003,2003_05,Mugello,1626,Garry Mccoy,AU,,Kawasaki,15.0,1.0,True
2003,2003_05,Mugello,2051,Andrew Pitt,AU,,Kawasaki,16.0,0.0,True
2003,2003_05,Mugello,1660,Kenny Roberts Jr,US,,Suzuki,,0.0,False
2003,2003_06,Catalunya,1516,Loris Capirossi,IT,,Ducati,1.0,25.0,True
2003,2003_06,Catalunya,1762,Valentino Rossi,IT,,Honda,2.0,20.0,True
2003,2003_06,Catalunya,1588,Sete Gibernau,ES,,Honda,3.0,16.0,True
2003,2003_06,Catalunya,1647,Carlos Checa,ES,,Yamaha,4.0,13.0,True
2003,2003_06,Catalunya,1875,Shinya Nakano,JP,,Yamaha,5.0,11.0,True
2003,2003_06,Catalunya,1682,Tohru Ukawa,JP,,Honda,6.0,10.0,True
2003,2003_06,Catalunya,1876,Makoto Tamada,JP,,Honda,7.0,9.0,True
2003,2003_06,Catalunya,1310,Alex Barros,BR,,Yamaha,8.0,8.0,True
2003,2003_06,Catalunya,2093,Nicky Hayden,US,,Honda,9.0,7.0,True
2003,2003_06,Catalunya,1862,Troy Bayliss,AU,,Ducati,10.0,6.0,True
2003,2003_06,Catalunya,2095,Ryuichi Kiyonari,JP,,Honda,11.0,5.0,True
2003,2003_06,Catalunya,1871,Noriyuki Haga,JP,,Aprilia,12.0,4.0,True
2003,2003_06,Catalunya,1854,Marco Melandri,IT,,Yamaha,13.0,3.0,True
2003,2003_06,Catalunya,1567,Max Biaggi,IT,,Honda,14.0,2.0,True
2003,2003_06,Catalunya,2049,John Hopkins,US,,Suzuki,15.0,1.0,True
2003,2003_06,Catalunya,1509,Nobuatsu Aoki,JP,,Proton KR,16.0,0.0,True
2003,2003_06,Catalunya,1626,Garry Mccoy,AU,,Kawasaki,17.0,0.0,True
2003,2003_06,Catalunya,2051,Andrew Pitt,AU,,Kawasaki,,0.0,False
2003,2003_07,Assen,1588,Sete Gibernau,ES,,Honda,1.0,25.0,True
2003,2003_07,Assen,1567,Max Biaggi,IT,,Honda,2.0,20.0,True
2003,2003_07,Assen,1762,Valentino Rossi,IT,,Honda,3.0,16.0,True
2003,2003_07,Assen,1647,Carlos Checa,ES,,Yamaha,4.0,13.0,True
2003,2003_07,Assen,1714,Olivier Jacque,FR,,Yamaha,5.0,11.0,True
2003,2003_07,Assen,1516,Loris Capirossi,IT,,Ducati,6.0,10.0,True
2003,2003_07,Assen,2094,Colin Edwards,US,,Aprilia,7.0,9.0,True
2003,2003_07,Assen,1310,Alex Barros,BR,,Yamaha,8.0,8.0,True
2003,2003_07,Assen,1862,Troy Bayliss,AU,,Ducati,9.0,7.0,True
2003,2003_07,Assen,1899,Alex Hofmann,DE,,Kawasaki,10.0,6.0,True
